,Unnamed: 0,n,composition,MagpieData minimum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum Row,MagpieData range Row,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData range NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData mode GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,3-norm,frac s valence electrons,frac p valence electrons,density,vpa,packing fraction,label,distance
1025,1025,2.4799270822613577,N16 Ga8 Sr12,7.0,7.0,82.0,74.0,55.55555555555556,31.70370370370371,82.0,73.61330000000001,50.92586666666667,32.81703703703704,63.05,986.95,445.3355555555556,403.1096296296296,63.05,15.0,13.0,10.22222222222222,5.481481481481482,15.0,5.0,3.0,1.2839506172839503,71.0,195.0,124.0,123.66666666666669,47.55555555555556,71.0,3.04,2.0700000000000003,0.8622222222222223,3.04,2.0,0.0,3.0,3.0,1.5555555555555556,1.2839506172839508,10.0,10.0,2.2222222222222223,3.45679012345679,0.0,0.0,2.0,13.0,11.0,5.777777777777778,3.2098765432098766,5.0,0.0,5.0,5.0,2.4444444444444446,1.6296296296296295,3.0,0.0,0.0,0.0,5.0,2.4444444444444446,1.6296296296296295,3.0,14.76875,28.83111111111112,16.93259259259259,14.76875,6.437,2.860888888888889,6.437,64.0,225.0,161.0,175.44444444444446,49.53086419753086,194.0,3,0.5140072232425268,0.3461538461538461,0.2692307692307692,5.0910653927295,16.61035256416629,0.82637817213647,25,4.11077178451134
1026,1026,2.883574171059242,I1 Tl1,53.0,53.0,96.0,20.0,86.0,10.0,76.0,77.47882999999999,165.643885,38.739415,386.85,190.15,481.925,95.075,386.85,17.0,4.0,15.0,2.0,13.0,6.0,1.0,0.5,139.0,145.0,6.0,142.0,3.0,139.0,2.66,2.14,0.52,1.62,2.0,0.0,5.0,4.0,3.0,2.0,10.0,0.0,10.0,0.0,14.0,7.0,17.0,27.0,10.0,22.0,5.0,17.0,0.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,26.91,34.9625,8.0525,26.91,1.062,0.531,0.0,64.0,194.0,130.0,129.0,65.0,64.0,2,0.6299605249474366,0.0909090909090909,0.1363636363636363,6.979307709699959,39.41051944215288,0.5103326840896661,450,3.6956108532398857
1027,1027,1.6827534974954983,H32 Se8 N8 O20,1.0,1.0,92.0,10.0,89.0,2.823529411764706,92.0,77.95205999999999,16.117289411764705,14.786520138408305,14.01,479.99,88.24588235294117,95.4715570934256,14.01,16.0,15.0,8.823529411764707,7.363321799307958,1.0,4.0,3.0,0.7197231833910034,31.0,120.0,89.0,56.47058823529412,23.972318339100344,31.0,3.44,2.704705882352941,0.5114186851211072,2.2,1.5294117647058822,0.4982698961937716,4.0,4.0,2.0,1.8823529411764703,10.0,10.0,1.1764705882352942,2.0761245674740487,0.0,0.0,1.0,16.0,15.0,4.705882352941177,3.487889273356401,1.0,1.0,3.0,3.0,1.1764705882352942,1.107266435986159,0.0,0.0,0.0,1.0,2.0,1.6470588235294117,0.6089965397923875,1.0,6.615,10.57779411764706,4.596038062283737,6.615,7.853,4.546823529411764,7.853,12.0,194.0,182.0,119.29411764705884,87.88927335640138,194.0,4,0.5103351387402888,0.3249999999999999,0.425,2.519696067830506,10.621673406419005,0.1112566345603535,384,2.4644158165433416
1028,1028,2.908321394436285,In2 I2,49.0,49.0,96.0,21.0,85.5,10.5,75.0,12.086470000000006,120.861235,6.043235000000003,386.85,42.89999999999998,408.3,21.44999999999999,386.85,17.0,4.0,15.0,2.0,13.0,5.0,0.0,0.0,139.0,142.0,3.0,140.5,1.5,139.0,2.66,2.22,0.44,1.78,2.0,0.0,5.0,4.0,3.0,2.0,10.0,0.0,10.0,0.0,0.0,0.0,13.0,17.0,4.0,15.0,2.0,13.0,0.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,24.26,33.6375,9.3775,24.26,1.062,0.531,0.0,64.0,139.0,75.0,101.5,37.5,64.0,2,0.6299605249474366,0.1333333333333333,0.2,5.1330005590594885,39.09892470220112,0.3464618484029251,356,4.629552691134494
1029,1029,1.577918143208534,P4 Br12 O4,8.0,35.0,95.0,12.0,91.0,4.8,95.0,63.9046,57.3370324,27.08036112,54.8,262.5,233.9,71.64000000000001,265.8,17.0,2.0,16.4,0.7200000000000003,17.0,4.0,2.0,0.72,66.0,120.0,54.0,106.6,16.240000000000002,120.0,3.44,2.902,0.2848000000000001,2.96,2.0,0.0,5.0,2.0,4.4,0.72,10.0,10.0,6.0,4.8,0.0,0.0,5.0,17.0,12.0,12.4,5.5200000000000005,17.0,0.0,3.0,2.0,1.6,0.72,1.0,0.0,0.0,1.0,2.0,1.6,0.72,1.0,9.105,24.02304761904,6.548342857151999,29.48,1.625,1.1992,1.457,2.0,64.0,62.0,41.2,27.360000000000003,64.0,3,0.6144633651371695,0.1612903225806451,0.3548387096774194,2.6459030849478933,35.98407772557737,0.1345342125021512,239,4.281455143969007
1030,1030,1.916594201528676,Mg1 I2,12.0,53.0,96.0,28.0,86.66666666666667,12.444444444444445,96.0,102.59947,92.70464666666668,45.599764444444446,386.85,536.15,565.5666666666667,238.2888888888889,386.85,17.0,15.0,12.0,6.666666666666667,17.0,5.0,2.0,0.888888888888889,139.0,141.0,2.0,139.66666666666666,0.8888888888888857,139.0,2.66,2.2100000000000004,0.6,2.66,2.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,2.0,17.0,15.0,12.0,6.666666666666667,17.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4444444444444445,1.0,22.89,36.306666666666665,8.944444444444445,43.015,1.062,0.7080000000000001,1.062,64.0,194.0,130.0,107.33333333333331,57.77777777777777,64.0,2,0.6933612743506347,0.1666666666666666,0.2777777777777778,3.8925066198464737,39.54770087235486,0.312915346666617,94,4.807884244692845
1031,1031,1.903140212035536,S4 Ga2 Cs2,16.0,16.0,88.0,83.0,63.75,29.375,88.0,100.8404519,66.689612975,34.624612975000005,301.59,86.77000000000004,345.305,43.05500000000001,388.36,16.0,15.0,11.5,5.25,16.0,6.0,3.0,1.0,105.0,244.0,139.0,144.0,50.0,105.0,2.58,1.94,0.64,2.58,1.75,0.375,4.0,4.0,2.25,1.75,10.0,10.0,2.5,3.75,0.0,0.0,1.0,13.0,12.0,6.5,3.25,6.0,1.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,1.0,4.0,2.5,1.25,2.0,18.8575,46.549062500000005,34.607968750000005,25.786875,2.202,1.101,2.202,64.0,229.0,165.0,108.25,60.375,70.0,3,0.538608672507971,0.2692307692307692,0.3461538461538461,3.3432960971030257,33.12321268145494,0.688358116148835,127,5.488165171827642
1032,1032,1.7623847480048165,O16 Cl8,8.0,8.0,94.0,7.0,89.33333333333333,3.1111111111111094,87.0,19.4536,22.483933333333336,8.646044444444447,54.8,116.8,93.73333333333332,51.91111111111112,54.8,17.0,1.0,16.333333333333332,0.444444444444444,16.0,3.0,1.0,0.4444444444444445,66.0,102.0,36.0,78.0,16.0,66.0,3.44,3.3466666666666662,0.1244444444444445,3.44,2.0,0.0,5.0,1.0,4.333333333333333,0.4444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.333333333333333,0.4444444444444443,6.0,0.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,0.0,1.0,1.0,1.6666666666666667,0.4444444444444444,2.0,9.105,14.235833333333332,6.84111111111111,9.105,2.493,0.831,0.0,12.0,64.0,52.0,29.33333333333333,23.111111111111114,12.0,2,0.6933612743506347,0.3157894736842105,0.6842105263157895,2.040171654211363,18.300151163144232,0.1092586161316259,105,1.9591024319330779
1033,1033,2.12737012921274,O6 As2 Pb1,8.0,8.0,87.0,6.0,85.66666666666667,1.777777777777776,87.0,191.2006,50.337733333333325,45.78444444444444,54.8,1035.2,345.49,387.5866666666666,54.8,16.0,2.0,15.555555555555555,0.5925925925925927,16.0,6.0,4.0,1.1851851851851851,66.0,146.0,80.0,86.66666666666667,27.55555555555556,66.0,3.44,3.036666666666666,0.5377777777777778,3.44,2.0,0.0,4.0,2.0,3.555555555555556,0.5925925925925927,10.0,10.0,3.333333333333333,4.444444444444444,14.0,1.5555555555555556,6.0,28.0,22.0,10.444444444444445,5.925925925925927,6.0,0.0,4.0,2.0,2.4444444444444446,0.5925925925925927,2.0,0.0,0.0,2.0,2.0,2.4444444444444446,0.5925925925925927,2.0,9.105,14.121111111111112,6.688148148148148,9.105,0.0,0.0,0.0,12.0,225.0,213.0,69.88888888888889,77.18518518518518,12.0,3,0.6758002217303778,0.1914893617021276,0.3404255319148936,6.295912277921341,13.27651482966506,0.356510472578937,123,4.1108760030476095
1034,1034,2.1318487282168967,Li4 Mn4 Nb4 O16,3.0,8.0,87.0,86.0,64.0,26.285714285714285,87.0,85.96538,31.254717857142857,24.38142551020408,54.8,2695.2,705.9842857142858,816.294693877551,54.8,16.0,15.0,11.0,5.714285714285714,16.0,5.0,3.0,1.020408163265306,66.0,164.0,98.0,99.28571428571428,38.04081632653061,66.0,3.44,2.5557142857142856,1.010612244897959,3.44,1.7142857142857142,0.4081632653061225,4.0,4.0,2.2857142857142856,1.959183673469388,5.0,5.0,1.2857142857142858,1.836734693877551,0.0,0.0,1.0,7.0,6.0,5.285714285714286,1.3061224489795915,6.0,1.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,6.0,1.5714285714285714,1.0,6.0,3.0,1.7142857142857142,2.0,9.105,11.66870279145714,3.2674079286816315,9.105,0.0,0.0,0.0,12.0,229.0,217.0,103.28571428571428,104.3265306122449,12.0,4,0.5802211572065257,0.3243243243243243,0.4324324324324324,4.256651238540995,12.19260801717348,0.4763220478429271,312,2.298682825428688
1035,1035,1.607859446593521,Mg1 Cl2,12.0,17.0,94.0,26.0,85.33333333333333,11.555555555555555,94.0,11.148000000000003,31.737000000000005,4.954666666666667,171.6,751.4,422.06666666666666,333.9555555555556,171.6,17.0,15.0,12.0,6.666666666666667,17.0,3.0,0.0,0.0,102.0,141.0,39.0,115.0,17.333333333333332,102.0,3.16,2.543333333333333,0.8222222222222223,3.16,2.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4444444444444445,1.0,22.89,23.961666666666662,0.7144444444444448,24.4975,2.493,1.662,2.493,64.0,194.0,130.0,107.33333333333331,57.77777777777777,64.0,2,0.6933612743506347,0.375,0.6250000000000001,2.055140749286817,25.643269627626506,0.2926661027457386,251,2.679136091434021
1036,1036,2.819181205007346,Ho6 Cu2 Sn2 S14,16.0,16.0,88.0,55.0,71.58333333333333,20.55555555555556,88.0,132.86532,75.12516333333333,52.16671777777778,388.36,1358.64,818.5308333333334,554.1077777777778,388.36,16.0,13.0,12.166666666666666,4.777777777777778,16.0,6.0,3.0,1.1666666666666667,105.0,192.0,87.0,131.83333333333334,31.30555555555556,105.0,2.58,2.1341666666666668,0.5201388888888889,2.58,1.9166666666666667,0.1527777777777777,4.0,4.0,2.5,1.75,10.0,10.0,1.6666666666666667,2.777777777777778,11.0,2.75,6.0,14.0,8.0,8.833333333333334,3.305555555555556,6.0,1.0,4.0,4.0,1.5,1.0,2.0,0.0,0.0,1.0,3.0,2.333333333333333,0.6111111111111112,2.0,11.07,26.421927083325,3.2995486111,25.786875,2.202,1.2845,2.202,70.0,225.0,155.0,119.83333333333331,58.13888888888889,70.0,4,0.5993305290123175,0.2169811320754717,0.2830188679245283,5.868221746739433,21.25827447966156,0.469407293998894,127,5.017070882543352
1037,1037,2.4040244036453635,As2 I6,33.0,53.0,96.0,12.0,93.0,4.5,96.0,51.982870000000005,113.9087525,19.49357625,386.85,703.15,562.6375,263.68125,386.85,17.0,2.0,16.5,0.75,17.0,5.0,1.0,0.375,119.0,139.0,20.0,134.0,7.5,139.0,2.66,2.54,0.18,2.66,2.0,0.0,5.0,2.0,4.5,0.75,10.0,0.0,10.0,0.0,0.0,0.0,15.0,17.0,2.0,16.5,0.75,17.0,0.0,3.0,2.0,1.5,0.75,1.0,0.0,0.0,1.0,2.0,1.5,0.75,1.0,22.175,37.80500000000001,7.814999999999997,43.015,1.062,0.7965,1.062,64.0,166.0,102.0,89.5,38.25,64.0,2,0.7591472429689157,0.1212121212121212,0.2727272727272727,4.243516014031381,44.57387056593812,0.2291294583004217,106,2.0891837066197687
1038,1038,1.0000000000274398,Te2 Mo1 W3 Se2 S4,16.0,16.0,90.0,40.0,76.08333333333333,16.88888888888889,88.0,151.775,99.07166666666666,51.89361111111111,388.36,3306.64,1497.3133333333333,1331.957777777778,388.36,16.0,10.0,12.666666666666666,4.444444444444445,16.0,6.0,3.0,1.0833333333333333,105.0,162.0,57.0,131.33333333333334,21.33333333333333,105.0,2.58,2.405,0.165,2.58,1.9166666666666667,0.1527777777777777,4.0,4.0,2.6666666666666665,1.777777777777778,10.0,10.0,4.75,3.5416666666666665,14.0,3.5,6.0,20.0,14.0,12.833333333333334,5.6944444444444455,6.0,1.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,6.0,1.9166666666666667,2.0,4.0,3.333333333333333,1.777777777777778,2.0,15.69,24.029513888883333,5.379675925922221,25.786875,2.202,0.9445,2.202,14.0,229.0,215.0,127.33333333333331,76.0,70.0,5,0.3968502629920498,0.1493506493506493,0.2077922077922077,5.528960579234933,29.75416499548021,0.2693531273168036,183,2.9842016130672393
1039,1039,1.6557978942693057,H12 Si4 I4,1.0,1.0,96.0,18.0,90.0,4.8,92.0,125.89653,31.602758,38.12068480000001,14.01,1672.99,423.176,505.5296,14.01,17.0,16.0,6.8,6.959999999999999,1.0,5.0,4.0,1.44,31.0,139.0,108.0,68.6,45.12,31.0,2.66,2.232,0.1712,2.2,1.4,0.48,5.0,5.0,1.4,1.6799999999999995,10.0,10.0,2.0,3.2,0.0,0.0,1.0,17.0,16.0,4.8,4.88,1.0,1.0,4.0,4.0,1.0,1.2,0.0,0.0,0.0,1.0,3.0,1.6,0.9600000000000002,1.0,6.615,16.66,12.053999999999998,6.615,7.853,5.078799999999999,7.853,64.0,227.0,163.0,174.6,44.24,194.0,3,0.6144633651371695,0.2916666666666667,0.2916666666666667,2.255814840340409,23.263263160103453,0.1484372119812027,384,4.542692085221374
1040,1040,3.138567029712764,S4 In2 Tl2,16.0,16.0,88.0,13.0,81.75,6.25,88.0,172.3183,95.832825,63.767825,388.36,188.64,445.8675,65.56625,388.36,16.0,3.0,14.5,1.5,16.0,6.0,3.0,1.25,105.0,145.0,40.0,124.25,19.25,105.0,2.58,2.14,0.44,2.58,2.0,0.0,4.0,3.0,2.5,1.5,10.0,10.0,5.0,5.0,14.0,3.5,6.0,27.0,21.0,13.0,7.0,6.0,0.0,5.0,3.0,3.5,1.5,2.0,0.0,0.0,2.0,3.0,3.5,1.5,2.0,24.26,25.6859375,0.7129687499999999,25.786875,2.202,1.101,2.202,70.0,194.0,124.0,118.25,48.25,70.0,3,0.538608672507971,0.1538461538461538,0.1923076923076923,6.401617905915813,24.85842674678901,0.5300719961577997,348,3.015459497267392
1041,1041,1.4903019828209472,B2 Br6,5.0,35.0,95.0,23.0,89.25,8.625,95.0,69.09299999999999,62.63075,25.909875,265.8,2082.2,786.35,780.825,265.8,17.0,4.0,16.0,1.5,17.0,4.0,2.0,0.75,84.0,120.0,36.0,111.0,13.5,120.0,2.96,2.7299999999999995,0.3450000000000002,2.96,2.0,0.0,5.0,4.0,4.0,1.5,10.0,10.0,7.5,3.75,0.0,0.0,3.0,17.0,14.0,13.5,5.25,17.0,0.0,5.0,4.0,2.0,1.5,1.0,0.0,0.0,1.0,4.0,2.0,1.5,1.0,7.1725,23.903125,8.365312500000002,29.48,1.524,1.47375,1.457,64.0,166.0,102.0,89.5,38.25,64.0,2,0.7591472429689157,0.1481481481481481,0.2962962962962963,2.378303088531594,43.72899637853553,0.1239699140641136,282,1.942390186815844
1042,1042,1.7822210861730932,K2 Li2 Mn2 P2 C2 O14,3.0,8.0,87.0,86.0,68.75,25.041666666666668,87.0,47.997045,21.32980058333333,10.170117541666668,54.8,3768.2,569.4266666666667,700.5244444444446,54.8,16.0,15.0,12.5,4.75,16.0,4.0,2.0,0.625,66.0,203.0,137.0,92.91666666666669,34.22222222222222,66.0,3.44,2.6808333333333336,0.8856944444444445,3.44,1.8333333333333333,0.2777777777777778,4.0,4.0,2.75,1.5,5.0,5.0,0.4166666666666667,0.763888888888889,0.0,0.0,1.0,7.0,6.0,5.0,1.5,6.0,1.0,4.0,4.0,1.75,0.875,2.0,5.0,0.4166666666666667,1.0,4.0,2.333333333333333,0.8333333333333334,2.0,5.64,16.01106869184167,10.706172003279166,9.105,4.496,0.5100833333333333,0.0,2.0,229.0,227.0,79.58333333333333,91.77777777777776,12.0,6,0.5861541379998053,0.3666666666666666,0.55,2.513769318702418,14.089983073584245,0.4780306487543026,83,2.85845762741375
1043,1043,2.623760532772251,Ti1 Mn3 O8,8.0,8.0,87.0,44.0,74.58333333333333,16.555555555555557,87.0,38.938645,28.38969458333333,16.52039277777778,54.8,1886.2,578.0333333333333,697.6444444444445,54.8,16.0,12.0,12.75,4.333333333333333,16.0,4.0,2.0,0.8888888888888888,66.0,160.0,94.0,92.08333333333331,34.77777777777778,66.0,3.44,2.8091666666666666,0.8411111111111111,3.44,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,5.0,5.0,1.4166666666666667,1.888888888888889,0.0,0.0,4.0,7.0,3.0,6.083333333333333,0.4583333333333332,6.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,8.0,1.9166666666666667,2.0,6.0,3.25,1.6666666666666667,2.0,9.105,10.082729885058331,1.303639846744444,9.105,0.0,0.0,0.0,12.0,217.0,205.0,78.41666666666667,88.55555555555554,12.0,3,0.6786044041487266,0.3287671232876712,0.4383561643835616,4.001210497559869,11.781983720480833,0.376382506432984,177,2.421396777826492
1044,1044,2.1721831567956387,B4 S8 Ba2,5.0,16.0,88.0,79.0,72.14285714285714,18.12244897959184,88.0,126.516,41.029857142857146,27.513469387755105,388.36,1959.64,1035.634285714286,749.9232653061226,388.36,16.0,14.0,13.142857142857142,3.26530612244898,16.0,6.0,4.0,0.8163265306122448,84.0,215.0,131.0,114.71428571428572,28.6530612244898,105.0,2.58,2.1842857142857146,0.4522448979591836,2.58,2.0,0.0,4.0,4.0,2.571428571428572,1.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,0.0,0.0,5.0,2.571428571428572,1.3877551020408163,2.0,7.1725,25.86892857142857,10.777448979591837,25.786875,2.202,1.6937142857142855,2.202,70.0,229.0,159.0,120.14285714285714,57.30612244897959,70.0,3,0.5970484566258902,0.4375,0.5625000000000001,3.0606779679358285,22.26032316907893,0.4077068921309381,368,1.850207358523256
1045,1045,2.3028654614052755,Nb4 Fe4 O16,8.0,8.0,87.0,40.0,75.0,16.0,87.0,76.90698,35.45816333333333,25.94501777777777,54.8,2695.2,796.6999999999999,989.2000000000002,54.8,16.0,11.0,12.833333333333334,4.222222222222222,16.0,5.0,3.0,1.1111111111111112,66.0,164.0,98.0,93.33333333333331,36.44444444444444,66.0,3.44,2.865,0.7666666666666666,3.44,1.8333333333333333,0.2777777777777778,4.0,4.0,2.6666666666666665,1.777777777777778,6.0,6.0,1.6666666666666667,2.222222222222222,0.0,0.0,5.0,8.0,3.0,6.166666666666667,0.6111111111111113,6.0,1.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,6.0,1.6666666666666667,2.0,5.0,3.1666666666666665,1.5555555555555554,2.0,9.105,10.888333333333334,2.430555555555556,9.105,0.0,0.0,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444446,12.0,3,0.6735400034370317,0.2972972972972972,0.4324324324324324,4.308216071843443,13.6668320397611,0.3400349780624024,177,1.942296876121443
1046,1046,1.5215124054702938,P4 Cl12,15.0,17.0,94.0,11.0,91.25,4.125,94.0,4.479238000000002,34.3331905,1.6797142500000015,171.6,145.70000000000002,208.025,54.6375,171.6,17.0,2.0,16.5,0.75,17.0,3.0,0.0,0.0,102.0,107.0,5.0,103.25,1.875,102.0,3.16,2.9175,0.3637500000000001,3.16,2.0,0.0,5.0,2.0,4.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.5,0.75,7.0,0.0,3.0,2.0,1.5,0.75,1.0,0.0,0.0,1.0,2.0,1.5,0.75,1.0,22.5702380952,24.0156845238,0.7227232143000002,24.4975,2.493,2.276,2.493,2.0,64.0,62.0,48.5,23.25,64.0,2,0.7591472429689157,0.3076923076923077,0.6923076923076923,1.544409127370128,36.91483240801048,0.1134717383649133,390,2.234242248601252
1047,1047,2.382170648799115,N2 Ca4 I2,7.0,20.0,96.0,89.0,48.0,41.0,7.0,112.89777,55.2667925,35.81883875,63.05,1051.95,669.975,445.025,1115.0,17.0,15.0,9.0,7.0,2.0,5.0,3.0,0.875,71.0,176.0,105.0,140.5,35.5,176.0,3.04,1.925,0.925,1.0,2.0,0.0,5.0,5.0,2.0,2.0,10.0,10.0,2.5,3.75,0.0,0.0,2.0,17.0,15.0,6.5,5.25,2.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,14.76875,33.330937500000005,9.28109375,37.77,6.437,1.87475,0.0,64.0,225.0,161.0,177.0,56.5,225.0,3,0.538608672507971,0.3076923076923077,0.3076923076923077,3.967260830071028,23.132501734271614,0.6646755773223803,298,4.574605342863719
1048,1048,2.497687330311784,Ca2 As1 I1,20.0,20.0,96.0,89.0,48.5,41.5,7.0,86.82647,70.4955175,30.4175175,386.85,728.15,926.7125,269.93125,1115.0,17.0,15.0,9.0,7.0,2.0,5.0,1.0,0.375,119.0,176.0,57.0,152.5,23.5,176.0,2.66,1.71,0.7100000000000001,1.0,2.0,0.0,5.0,5.0,2.0,2.0,10.0,10.0,5.0,5.0,0.0,0.0,2.0,17.0,15.0,9.0,7.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,22.175,35.182500000000005,6.503749999999999,37.77,1.062,0.2655,0.0,64.0,225.0,161.0,170.0,55.0,225.0,3,0.538608672507971,0.2222222222222222,0.2222222222222222,3.709854366359015,31.553950443564563,0.5286399534394507,414,3.275920779624545
1049,1049,1.8816659285501949,F12 Bi4,9.0,9.0,93.0,7.0,91.25,2.625,93.0,189.9819968,66.4939024,71.2432488,53.5,490.9,176.225,184.0875,53.5,17.0,2.0,16.5,0.75,17.0,6.0,4.0,1.5,57.0,148.0,91.0,79.75,34.125,57.0,3.98,3.49,0.7350000000000001,3.98,2.0,0.0,5.0,2.0,4.5,0.75,10.0,10.0,2.5,3.75,14.0,3.5,7.0,29.0,22.0,12.5,8.25,7.0,0.0,3.0,2.0,1.5,0.75,1.0,0.0,0.0,1.0,2.0,1.5,0.75,1.0,9.7075,15.518125,8.715937500000003,9.7075,1.97,1.4775,1.97,12.0,15.0,3.0,14.25,1.125,15.0,2,0.7591472429689157,0.16,0.36,7.580854278993583,14.565076515432771,0.3214552458024539,107,1.543321486545924
1050,1050,3.956008088995544,Cl2 Co1,17.0,17.0,94.0,36.0,82.0,16.0,94.0,23.480194999999995,43.27973166666667,10.43564222222222,171.6,1596.4,703.7333333333332,709.5111111111111,171.6,17.0,8.0,14.333333333333334,3.555555555555556,17.0,4.0,1.0,0.4444444444444445,102.0,126.0,24.0,110.0,10.666666666666666,102.0,3.16,2.733333333333333,0.5688888888888891,3.16,2.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,7.0,7.0,2.333333333333333,3.1111111111111107,0.0,0.0,7.0,9.0,2.0,7.666666666666667,0.888888888888889,7.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,3.0,1.0,1.0,2.0,1.6666666666666667,0.888888888888889,1.0,10.245,19.746666666666663,6.334444444444443,24.4975,2.493,1.662,2.493,64.0,194.0,130.0,107.33333333333331,57.77777777777777,64.0,2,0.6933612743506347,0.2608695652173913,0.4347826086956521,3.294833341027293,21.8122368526408,0.2855213067768134,230,2.77418910500319
1051,1051,2.0844681758606143,Li2 Co2 Si2 O8,3.0,8.0,87.0,86.0,69.28571428571429,22.734693877551017,87.0,51.992195,22.56532785714285,11.968011224489796,54.8,1713.2,589.6985714285714,650.1722448979591,54.8,16.0,15.0,12.571428571428571,4.326530612244897,16.0,4.0,2.0,0.6122448979591836,66.0,128.0,62.0,89.85714285714286,27.26530612244898,66.0,3.44,2.645714285714285,0.9077551020408164,3.44,1.8571428571428568,0.2448979591836734,4.0,4.0,2.571428571428572,1.6326530612244898,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,1.0,9.0,8.0,5.428571428571429,1.673469387755102,6.0,1.0,4.0,4.0,1.7142857142857142,0.979591836734694,2.0,3.0,0.4285714285714285,1.0,3.0,2.2857142857142856,0.6938775510204082,2.0,9.105,11.9569047619,3.748435374142857,9.105,0.773,0.1104285714285714,0.0,12.0,229.0,217.0,99.71428571428572,100.24489795918366,12.0,4,0.5802211572065257,0.3421052631578947,0.4736842105263158,2.9804444790509743,12.572154496014724,0.3666883684199966,256,1.6200819207101775
